MODEL_ID,POPULATION_ID,OBSERVATION_ID,SCORE
eltm-pop-1,4,101,0.31007615
eltm-pop-1,4,102,0.016829146
eltm-pop-1,4,103,0.16583808
eltm-pop-1,4,104,0.16583808
eltm-pop-1,4,105,0.16583808
eltm-pop-1,4,106,0.16583808
eltm-pop-1,4,107,0.31007615
eltm-pop-1,4,108,0.10631182
eltm-pop-1,4,109,0.12698357
eltm-pop-1,4,110,0.16583808
eltm-pop-1,4,111,0.16583808
eltm-pop-1,4,112,0.10631182
eltm-pop-1,4,113,0.12698357
eltm-pop-1,4,114,0.12698357
eltm-pop-1,4,115,0.0
eltm-pop-1,4,116,0.011570099
eltm-pop-1,4,117,0.011570099
eltm-pop-1,4,118,0.12178734
eltm-pop-1,4,119,0.16583808
eltm-pop-1,4,120,0.16583808
eltm-pop-1,4,121,0.16583808
eltm-pop-1,4,122,0.16583808
eltm-pop-1,4,123,0.31007615
eltm-pop-1,4,124,0.011570099
eltm-pop-1,4,125,0.16583808
eltm-pop-1,4,126,0.011570099
eltm-pop-1,4,127,0.036638644
eltm-pop-1,4,128,0.16583808
eltm-pop-1,4,129,0.31007615
eltm-pop-1,4,130,0.16583808
eltm-pop-1,4,131,0.31007615
eltm-pop-1,4,132,0.16583808
eltm-pop-1,4,133,0.16583808
eltm-pop-1,4,134,0.12698357
eltm-pop-1,4,135,0.31007615
eltm-pop-1,4,136,0.12178734
eltm-pop-1,4,137,0.16583808
eltm-pop-1,4,138,0.16583808
eltm-pop-1,4,139,0.16583808
eltm-pop-1,4,140,0.008496791
eltm-pop-1,4,141,0.10631182
eltm-pop-1,4,142,0.16583808
eltm-pop-1,4,143,0.011570099
eltm-pop-1,4,144,0.016829146
eltm-pop-1,4,145,0.31007615
eltm-pop-1,4,146,0.16583808
eltm-pop-1,4,147,0.16583808
eltm-pop-1,4,148,0.12698357
eltm-pop-1,4,149,0.011812424
eltm-pop-1,4,150,0.31007615
eltm-pop-1,4,151,0.31007615
eltm-pop-1,4,152,0.10631182
eltm-pop-1,4,153,0.12698357
eltm-pop-1,4,154,0.16583808
eltm-pop-1,4,155,0.16583808
eltm-pop-1,4,156,0.31007615
eltm-pop-1,4,157,0.12698357
eltm-pop-1,4,158,0.16583808
eltm-pop-1,4,159,0.016829146
eltm-pop-1,4,160,0.12698357
eltm-pop-1,4,161,0.011570099
eltm-pop-1,4,162,0.16583808
eltm-pop-1,4,163,0.04109443
eltm-pop-1,4,164,0.16583808
eltm-pop-1,4,165,0.011812424
eltm-pop-1,4,166,0.016829146
eltm-pop-1,4,167,0.16583808
eltm-pop-1,4,168,0.12698357
eltm-pop-1,4,169,0.12698357
eltm-pop-1,4,170,0.12698357
eltm-pop-1,4,171,0.12698357
eltm-pop-1,4,172,0.16583808
eltm-pop-1,4,173,0.31007615
eltm-pop-1,4,174,0.036638644
eltm-pop-1,4,175,0.10631182
eltm-pop-1,4,176,0.04109443
eltm-pop-1,4,177,0.31007615
eltm-pop-1,4,178,0.31007615
eltm-pop-1,4,179,0.16583808
eltm-pop-1,4,180,0.12698357
eltm-pop-1,4,181,0.16583808
eltm-pop-1,4,182,0.16583808
eltm-pop-1,4,183,0.011570099
eltm-pop-1,4,184,0.16583808
eltm-pop-1,4,185,0.16583808
eltm-pop-1,4,186,0.12698357
eltm-pop-1,4,187,0.12698357
eltm-pop-1,4,188,0.011570099
eltm-pop-1,4,189,0.16583808
eltm-pop-1,4,190,0.011570099
eltm-pop-1,4,191,0.011570099
eltm-pop-1,4,192,0.04109443
eltm-pop-1,4,193,0.011570099
eltm-pop-1,4,194,0.31007615
eltm-pop-1,4,195,0.04109443
eltm-pop-1,4,196,0.011570099
eltm-pop-1,4,197,0.12698357
eltm-pop-1,4,198,0.31007615
eltm-pop-1,4,199,0.011570099
eltm-pop-1,4,200,0.10631182
eltm-pop-1,4,201,0.12698357
eltm-pop-1,4,202,0.12698357
eltm-pop-1,4,203,0.16583808
eltm-pop-1,4,204,0.31007615
eltm-pop-1,4,205,0.31007615
eltm-pop-1,4,206,0.16583808
eltm-pop-1,4,207,0.16583808
eltm-pop-1,4,208,0.16583808
eltm-pop-1,4,209,0.12178734
eltm-pop-1,4,210,0.16583808
eltm-pop-1,4,211,0.16583808
eltm-pop-1,4,212,0.16583808
eltm-pop-1,4,213,0.036638644
eltm-pop-1,4,214,0.16583808
eltm-pop-1,4,215,0.12178734
eltm-pop-1,4,216,0.036638644
eltm-pop-1,4,217,0.016829146
eltm-pop-1,4,218,0.04109443
eltm-pop-1,4,219,0.011570099
eltm-pop-1,4,220,0.12178734
eltm-pop-1,4,221,0.12698357
eltm-pop-1,4,222,0.16583808
eltm-pop-1,4,223,0.31007615
eltm-pop-1,4,224,0.12698357
eltm-pop-1,4,225,0.16583808
eltm-pop-1,4,226,0.16583808
eltm-pop-1,4,227,0.016829146
eltm-pop-1,4,228,0.31007615
eltm-pop-1,4,229,0.011570099
eltm-pop-1,4,230,0.16583808
eltm-pop-1,4,231,0.16583808
eltm-pop-1,4,232,0.011570099
eltm-pop-1,4,233,0.04109443
eltm-pop-1,4,234,0.31007615
eltm-pop-1,4,235,0.31007615
eltm-pop-1,4,236,0.31007615
eltm-pop-1,4,237,0.16583808
eltm-pop-1,4,238,0.16583808
eltm-pop-1,4,239,0.16583808
eltm-pop-1,4,240,0.16583808
eltm-pop-1,4,241,0.16583808
eltm-pop-1,4,242,0.011570099
eltm-pop-1,4,243,0.014089518
eltm-pop-1,4,244,0.16583808
eltm-pop-1,4,245,0.12698357
eltm-pop-1,4,246,0.16583808
eltm-pop-1,4,247,0.31007615
eltm-pop-1,4,248,0.16583808
eltm-pop-1,4,249,0.16583808
eltm-pop-1,4,250,0.12698357
eltm-pop-1,4,251,0.31007615
eltm-pop-1,4,252,0.31007615
eltm-pop-1,4,253,0.16583808
eltm-pop-1,4,254,0.31007615
eltm-pop-1,4,255,0.31007615
eltm-pop-1,4,256,0.12698357
eltm-pop-1,4,257,0.016829146
eltm-pop-1,4,258,0.16583808
eltm-pop-1,4,259,0.31007615
eltm-pop-1,4,260,0.16583808
eltm-pop-1,4,261,0.12698357
eltm-pop-1,4,262,0.12698357
eltm-pop-1,4,263,0.16583808
eltm-pop-1,4,264,0.12698357
eltm-pop-1,4,265,0.10631182
eltm-pop-1,4,266,0.31007615
eltm-pop-1,4,267,0.16583808
eltm-pop-1,4,268,0.16583808
eltm-pop-1,4,269,0.16583808
eltm-pop-1,4,270,0.31007615
eltm-pop-1,4,271,0.16583808
eltm-pop-1,4,272,0.16583808
eltm-pop-1,4,273,0.16583808
eltm-pop-1,4,274,0.16583808
eltm-pop-1,4,275,0.31007615
eltm-pop-1,4,276,0.04109443
eltm-pop-1,4,277,0.10631182
eltm-pop-1,4,278,0.16583808
eltm-pop-1,4,279,0.16583808
eltm-pop-1,4,280,0.016829146
eltm-pop-1,4,281,0.12698357
eltm-pop-1,4,282,0.011570099
eltm-pop-1,4,283,0.036638644
eltm-pop-1,4,284,0.016829146
eltm-pop-1,4,285,0.16583808
eltm-pop-1,4,286,0.011570099
eltm-pop-1,4,287,0.31007615
eltm-pop-1,4,288,0.16583808
eltm-pop-1,4,289,0.16583808
eltm-pop-1,4,290,0.31007615
eltm-pop-1,4,291,0.016829146
eltm-pop-1,4,292,0.16583808
eltm-pop-1,4,293,0.31007615
eltm-pop-1,4,294,0.12698357
eltm-pop-1,4,295,0.16583808
eltm-pop-1,4,296,0.011812424
eltm-pop-1,4,297,0.12698357
eltm-pop-1,4,298,0.16583808
eltm-pop-1,4,299,0.31007615
eltm-pop-1,5,0,0.12698357
eltm-pop-1,5,1,0.12698357
eltm-pop-1,5,2,0.10631182
eltm-pop-1,5,3,0.31007615
eltm-pop-1,5,4,0.12698357
eltm-pop-1,5,5,0.31007615
eltm-pop-1,5,6,0.12178734
eltm-pop-1,5,7,0.31007615
eltm-pop-1,5,8,0.31007615
eltm-pop-1,5,9,0.16583808
eltm-pop-1,5,10,0.16583808
eltm-pop-1,5,11,0.16583808
eltm-pop-1,5,12,0.31007615
eltm-pop-1,5,13,0.16583808
eltm-pop-1,5,14,0.12698357
eltm-pop-1,5,15,0.12698357
eltm-pop-1,5,16,0.31007615
eltm-pop-1,5,17,0.10631182
eltm-pop-1,5,18,0.12178734
eltm-pop-1,5,19,0.31007615
eltm-pop-1,5,20,0.12698357
eltm-pop-1,5,21,0.31007615
eltm-pop-1,5,22,0.12178734
eltm-pop-1,5,23,0.011812424
eltm-pop-1,5,24,0.10631182
eltm-pop-1,5,25,0.12698357
eltm-pop-1,5,26,0.16583808
eltm-pop-1,5,27,0.011812424
eltm-pop-1,5,28,0.12698357
eltm-pop-1,5,29,0.16583808
eltm-pop-1,5,30,0.31007615
eltm-pop-1,5,31,0.12178734
eltm-pop-1,5,32,0.12698357
eltm-pop-1,5,33,0.12698357
eltm-pop-1,5,34,0.16583808
eltm-pop-1,5,35,0.12178734
eltm-pop-1,5,36,0.12698357
eltm-pop-1,5,37,0.16583808
eltm-pop-1,5,38,0.16583808
eltm-pop-1,5,39,0.12698357
eltm-pop-1,5,40,0.16583808
eltm-pop-1,5,41,0.12698357
eltm-pop-1,5,42,0.04109443
eltm-pop-1,5,43,0.011570099
eltm-pop-1,5,44,0.12698357
eltm-pop-1,5,45,0.16583808
eltm-pop-1,5,46,0.12178734
eltm-pop-1,5,47,0.036638644
eltm-pop-1,5,48,0.31007615
eltm-pop-1,5,49,0.12698357
eltm-pop-1,5,50,0.12698357
eltm-pop-1,5,51,0.31007615
eltm-pop-1,5,52,0.12178734
eltm-pop-1,5,53,0.12178734
eltm-pop-1,5,54,0.12698357
eltm-pop-1,5,55,0.12698357
eltm-pop-1,5,56,0.011570099
eltm-pop-1,5,57,0.036638644
eltm-pop-1,5,58,0.10631182
eltm-pop-1,5,59,0.026906505
eltm-pop-1,5,60,0.31007615
eltm-pop-1,5,61,0.036638644
eltm-pop-1,5,62,0.12178734
eltm-pop-1,5,63,0.12698357
eltm-pop-1,5,64,0.31007615
eltm-pop-1,5,65,0.12698357
eltm-pop-1,5,66,0.04109443
eltm-pop-1,5,67,0.011570099
eltm-pop-1,5,68,0.12698357
eltm-pop-1,5,69,0.12698357
eltm-pop-1,5,70,0.31007615
eltm-pop-1,5,71,0.16583808
eltm-pop-1,5,72,0.31007615
eltm-pop-1,5,73,0.12698357
eltm-pop-1,5,74,0.12698357
eltm-pop-1,5,75,0.31007615
eltm-pop-1,5,76,0.31007615
eltm-pop-1,5,77,0.16583808
eltm-pop-1,5,78,0.31007615
eltm-pop-1,5,79,0.31007615
eltm-pop-1,5,80,0.011812424
eltm-pop-1,5,81,0.12698357
eltm-pop-1,5,82,0.12698357
eltm-pop-1,5,83,0.016829146
eltm-pop-1,5,84,0.31007615
eltm-pop-1,5,85,0.011812424
eltm-pop-1,5,86,0.011570099
eltm-pop-1,5,87,0.12178734
eltm-pop-1,5,88,0.008496791
eltm-pop-1,5,89,0.31007615
eltm-pop-1,5,90,0.12698357
eltm-pop-1,5,91,0.31007615
eltm-pop-1,5,92,0.31007615
eltm-pop-1,5,93,0.16583808
eltm-pop-1,5,94,0.31007615
eltm-pop-1,5,95,0.10631182
eltm-pop-1,5,96,0.12698357
eltm-pop-1,5,97,0.12698357
eltm-pop-1,5,98,0.16583808
eltm-pop-1,5,99,0.12178734
eltm-pop-1,5,100,0.16583808
eltm-pop-1,5,101,0.008496791
eltm-pop-1,5,102,0.008496791
eltm-pop-1,5,103,0.16583808
eltm-pop-1,5,104,0.16583808
eltm-pop-1,5,105,0.011812424
eltm-pop-1,5,106,0.10631182
eltm-pop-1,5,107,0.16583808
eltm-pop-1,5,108,0.12698357
eltm-pop-1,5,109,0.31007615
eltm-pop-1,5,110,0.16583808
eltm-pop-1,5,111,0.31007615
eltm-pop-1,5,112,0.12178734
eltm-pop-1,5,113,0.12698357
eltm-pop-1,5,114,0.04109443
eltm-pop-1,5,115,0.12698357
eltm-pop-1,5,116,0.12698357
eltm-pop-1,5,117,0.008496791
eltm-pop-1,5,118,0.31007615
eltm-pop-1,5,119,0.31007615
eltm-pop-1,5,120,0.12698357
eltm-pop-1,5,121,0.31007615
eltm-pop-1,5,122,0.12698357
eltm-pop-1,5,123,0.011812424
eltm-pop-1,5,124,0.12698357
eltm-pop-1,5,125,0.31007615
eltm-pop-1,5,126,0.12178734
eltm-pop-1,5,127,0.31007615
eltm-pop-1,5,128,0.16583808
eltm-pop-1,5,129,0.12698357
eltm-pop-1,5,130,0.12698357
eltm-pop-1,5,131,0.31007615
eltm-pop-1,5,132,0.16583808
eltm-pop-1,5,133,0.10631182
eltm-pop-1,5,134,0.12698357
eltm-pop-1,5,135,0.31007615
eltm-pop-1,5,136,0.026906505
eltm-pop-1,5,137,0.10631182
eltm-pop-1,5,138,0.12698357
eltm-pop-1,5,139,0.16583808
eltm-pop-1,5,140,0.12178734
eltm-pop-1,5,141,0.12178734
eltm-pop-1,5,142,0.16583808
eltm-pop-1,5,143,0.31007615
eltm-pop-1,5,144,0.12178734
eltm-pop-1,5,145,0.026906505
eltm-pop-1,5,146,0.31007615
eltm-pop-1,5,147,0.036638644
eltm-pop-1,5,148,0.31007615
eltm-pop-1,5,149,0.04109443
eltm-pop-1,5,150,0.026906505
eltm-pop-1,5,151,0.016829146
eltm-pop-1,5,152,0.31007615
eltm-pop-1,5,153,0.31007615
eltm-pop-1,5,154,0.31007615
eltm-pop-1,5,155,0.16583808
eltm-pop-1,5,156,0.026906505
eltm-pop-1,5,157,0.12698357
eltm-pop-1,5,158,0.31007615
eltm-pop-1,5,159,0.12178734
eltm-pop-1,5,160,0.31007615
eltm-pop-1,5,161,0.12698357
eltm-pop-1,5,162,0.31007615
eltm-pop-1,5,163,0.31007615
eltm-pop-1,5,164,0.12178734
eltm-pop-1,5,165,0.16583808
eltm-pop-1,5,166,0.008496791
eltm-pop-1,5,167,0.31007615
eltm-pop-1,5,168,0.31007615
eltm-pop-1,5,169,0.12178734
eltm-pop-1,5,170,0.011570099
eltm-pop-1,5,171,0.10631182
eltm-pop-1,5,172,0.31007615
eltm-pop-1,5,173,0.31007615
eltm-pop-1,5,174,0.16583808
eltm-pop-1,5,175,0.31007615
eltm-pop-1,5,176,0.31007615
eltm-pop-1,5,177,0.011812424
eltm-pop-1,5,178,0.31007615
eltm-pop-1,5,179,0.036638644
eltm-pop-1,5,180,0.31007615
eltm-pop-1,5,181,0.12698357
eltm-pop-1,5,182,0.12178734
eltm-pop-1,5,183,0.011570099
eltm-pop-1,5,184,0.12698357
eltm-pop-1,5,185,0.31007615
eltm-pop-1,5,186,0.31007615
eltm-pop-1,5,187,0.12178734
eltm-pop-1,5,188,0.016829146
eltm-pop-1,5,189,0.011570099
eltm-pop-1,5,190,0.31007615
eltm-pop-1,5,191,0.31007615
eltm-pop-1,5,192,0.011812424
eltm-pop-1,5,193,0.12698357
eltm-pop-1,5,194,0.12178734
eltm-pop-1,5,195,0.12698357
eltm-pop-1,5,196,0.10631182
eltm-pop-1,5,197,0.31007615
eltm-pop-1,5,198,0.31007615
eltm-pop-1,5,199,0.31007615
eltm-pop-1,5,200,0.12698357
eltm-pop-1,5,201,0.31007615
eltm-pop-1,5,202,0.12178734
eltm-pop-1,5,203,0.12698357
eltm-pop-1,5,204,0.31007615
eltm-pop-1,5,205,0.31007615
eltm-pop-1,5,206,0.12698357
eltm-pop-1,5,207,0.31007615
eltm-pop-1,5,208,0.12698357
eltm-pop-1,5,209,0.011812424
eltm-pop-1,5,210,0.04109443
eltm-pop-1,5,211,0.31007615
eltm-pop-1,5,212,0.026906505
eltm-pop-1,5,213,0.31007615
eltm-pop-1,5,214,0.16583808
eltm-pop-1,5,215,0.10631182
eltm-pop-1,5,216,0.31007615
eltm-pop-1,5,217,0.31007615
eltm-pop-1,5,218,0.31007615
eltm-pop-1,5,219,0.011812424
eltm-pop-1,5,220,0.16583808
eltm-pop-1,5,221,0.12698357
eltm-pop-1,5,222,0.16583808
eltm-pop-1,5,223,0.011570099
eltm-pop-1,5,224,0.31007615
eltm-pop-1,5,225,0.008496791
eltm-pop-1,5,226,0.31007615
eltm-pop-1,5,227,0.31007615
eltm-pop-1,5,228,0.16583808
eltm-pop-1,5,229,0.12698357
eltm-pop-1,5,230,0.12698357
eltm-pop-1,5,231,0.31007615
eltm-pop-1,5,232,0.31007615
eltm-pop-1,5,233,0.036638644
eltm-pop-1,5,234,0.16583808
eltm-pop-1,5,235,0.16583808
eltm-pop-1,5,236,0.16583808
eltm-pop-1,5,237,0.12698357
eltm-pop-1,5,238,0.011812424
eltm-pop-1,5,239,0.008496791
eltm-pop-1,5,240,0.31007615
eltm-pop-1,5,241,0.31007615
eltm-pop-1,5,242,0.16583808
eltm-pop-1,5,243,0.31007615
eltm-pop-1,5,244,0.12178734
eltm-pop-1,5,245,0.31007615
eltm-pop-1,5,246,0.31007615
eltm-pop-1,5,247,0.31007615
eltm-pop-1,5,248,0.31007615
eltm-pop-1,5,249,0.10631182
eltm-pop-1,5,250,0.31007615
eltm-pop-1,5,251,0.16583808
eltm-pop-1,5,252,0.12698357
eltm-pop-1,5,253,0.12178734
eltm-pop-1,5,254,0.31007615
eltm-pop-1,5,255,0.31007615
eltm-pop-1,5,256,0.16583808
eltm-pop-1,5,257,0.31007615
eltm-pop-1,5,258,0.12698357
eltm-pop-1,5,259,0.31007615
eltm-pop-1,5,260,0.008496791
eltm-pop-1,5,261,0.31007615
eltm-pop-1,5,262,0.10631182
eltm-pop-1,5,263,0.12698357
eltm-pop-1,5,264,0.31007615
eltm-pop-1,5,265,0.31007615
eltm-pop-1,5,266,0.12698357
eltm-pop-1,5,267,0.12698357
eltm-pop-1,5,268,0.12698357
eltm-pop-1,5,269,0.10631182
eltm-pop-1,5,270,0.31007615
eltm-pop-1,5,271,0.12698357
eltm-pop-1,5,272,0.12698357
eltm-pop-1,5,273,0.12178734
eltm-pop-1,5,274,0.16583808
eltm-pop-1,5,275,0.12698357
eltm-pop-1,5,276,0.31007615
eltm-pop-1,5,277,0.31007615
eltm-pop-1,5,278,0.12178734
eltm-pop-1,5,279,0.12178734
eltm-pop-1,5,280,0.10631182
eltm-pop-1,5,281,0.31007615
eltm-pop-1,5,282,0.12178734
eltm-pop-1,5,283,0.10631182
eltm-pop-1,5,284,0.12698357
eltm-pop-1,5,285,0.16583808
eltm-pop-1,5,286,0.12698357
eltm-pop-1,5,287,0.12698357
eltm-pop-1,5,288,0.31007615
eltm-pop-1,5,289,0.31007615
eltm-pop-1,5,290,0.12698357
eltm-pop-1,5,291,0.12178734
eltm-pop-1,5,292,0.12698357
eltm-pop-1,5,293,0.31007615
eltm-pop-1,5,294,0.16583808
eltm-pop-1,5,295,0.12698357
eltm-pop-1,5,296,0.008496791
eltm-pop-1,5,297,0.0
eltm-pop-1,5,298,0.12698357
eltm-pop-1,5,299,0.31007615
